Code département;Libellé département;Code commune;Libellé commune;Code BV;Inscrits;Votants;% Votants;Abstentions;% Abstentions;Exprimés;% Exprimés/inscrits;% Exprimés/votants;Blancs;% Blancs/inscrits;% Blancs/votants;Nuls;% Nuls/inscrits;% Nuls/votants;Numéro de panneau 1;Nuance candidat 1;Nom candidat 1;Prénom candidat 1;Sexe candidat 1;Voix 1;% Voix/inscrits 1;% Voix/exprimés 1;Elu 1;Numéro de panneau 2;Nuance candidat 2;Nom candidat 2;Prénom candidat 2;Sexe candidat 2;Voix 2;% Voix/inscrits 2;% Voix/exprimés 2;Elu 2;Numéro de panneau 3;Nuance candidat 3;Nom candidat 3;Prénom candidat 3;Sexe candidat 3;Voix 3;% Voix/inscrits 3;% Voix/exprimés 3;Elu 3;Numéro de panneau 4;Nuance candidat 4;Nom candidat 4;Prénom candidat 4;Sexe candidat 4;Voix 4;% Voix/inscrits 4;% Voix/exprimés 4;Elu 4;Numéro de panneau 5;Nuance candidat 5;Nom candidat 5;Prénom candidat 5;Sexe candidat 5;Voix 5;% Voix/inscrits 5;% Voix/exprimés 5;Elu 5;Numéro de panneau 6;Nuance candidat 6;Nom candidat 6;Prénom candidat 6;Sexe candidat 6;Voix 6;% Voix/inscrits 6;% Voix/exprimés 6;Elu 6;Numéro de panneau 7;Nuance candidat 7;Nom candidat 7;Prénom candidat 7;Sexe candidat 7;Voix 7;% Voix/inscrits 7;% Voix/exprimés 7;Elu 7;Numéro de panneau 8;Nuance candidat 8;Nom candidat 8;Prénom candidat 8;Sexe candidat 8;Voix 8;% Voix/inscrits 8;% Voix/exprimés 8;Elu 8;Numéro de panneau 9;Nuance candidat 9;Nom candidat 9;Prénom candidat 9;Sexe candidat 9;Voix 9;% Voix/inscrits 9;% Voix/exprimés 9;Elu 9;Numéro de panneau 10;Nuance candidat 10;Nom candidat 10;Prénom candidat 10;Sexe candidat 10;Voix 10;% Voix/inscrits 10;% Voix/exprimés 10;Elu 10;Numéro de panneau 11;Nuance candidat 11;Nom candidat 11;Prénom candidat 11;Sexe candidat 11;Voix 11;% Voix/inscrits 11;% Voix/exprimés 11;Elu 11;Numéro de panneau 12;Nuance candidat 12;Nom candidat 12;Prénom candidat 12;Sexe candidat 12;Voix 12;% Voix/inscrits 12;% Voix/exprimés 12;Elu 12;Numéro de panneau 13;Nuance candidat 13;Nom candidat 13;Prénom candidat 13;Sexe candidat 13;Voix 13;% Voix/inscrits 13;% Voix/exprimés 13;Elu 13;Numéro de panneau 14;Nuance candidat 14;Nom candidat 14;Prénom candidat 14;Sexe candidat 14;Voix 14;% Voix/inscrits 14;% Voix/exprimés 14;Elu 14;Numéro de panneau 15;Nuance candidat 15;Nom candidat 15;Prénom candidat 15;Sexe candidat 15;Voix 15;% Voix/inscrits 15;% Voix/exprimés 15;Elu 15;Numéro de panneau 16;Nuance candidat 16;Nom candidat 16;Prénom candidat 16;Sexe candidat 16;Voix 16;% Voix/inscrits 16;% Voix/exprimés 16;Elu 16;Numéro de panneau 17;Nuance candidat 17;Nom candidat 17;Prénom candidat 17;Sexe candidat 17;Voix 17;% Voix/inscrits 17;% Voix/exprimés 17;Elu 17;Numéro de panneau 18;Nuance candidat 18;Nom candidat 18;Prénom candidat 18;Sexe candidat 18;Voix 18;% Voix/inscrits 18;% Voix/exprimés 18;Elu 18;Numéro de panneau 19;Nuance candidat 19;Nom candidat 19;Prénom candidat 19;Sexe candidat 19;Voix 19;% Voix/inscrits 19;% Voix/exprimés 19;Elu 19
29;Finistère;29019;Brest;31;918;689;75,05%;229;24,95%;679;73,97%;98,55%;10;1,09%;1,45%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;112;12,20%;16,49%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,09%;1,47%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;108;11,76%;15,91%;;4;LR;HOUARD;Françoise;FEMININ;29;3,16%;4,27%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,44%;0,59%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,22%;0,29%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;287;31,26%;42,27%;;8;RN;KERVELLA;Denis;MASCULIN;127;13,83%;18,70%;;9;EXG;COLLARD;Rémy;MASCULIN;0;0,00%;0,00%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;32;969;756;78,02%;213;21,98%;749;77,30%;99,07%;7;0,72%;0,93%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;123;12,69%;16,42%;;2;ECO;HENRY;Geneviève;FEMININ;7;0,72%;0,93%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;157;16,20%;20,96%;;4;LR;HOUARD;Françoise;FEMININ;26;2,68%;3,47%;;5;REC;ROUSSEAU;Alain;MASCULIN;7;0,72%;0,93%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,31%;0,40%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;278;28,69%;37,12%;;8;RN;KERVELLA;Denis;MASCULIN;148;15,27%;19,76%;;9;EXG;COLLARD;Rémy;MASCULIN;0;0,00%;0,00%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;33;850;653;76,82%;197;23,18%;646;76,00%;98,93%;7;0,82%;1,07%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;118;13,88%;18,27%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,18%;1,55%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;139;16,35%;21,52%;;4;LR;HOUARD;Françoise;FEMININ;39;4,59%;6,04%;;5;REC;ROUSSEAU;Alain;MASCULIN;10;1,18%;1,55%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,12%;0,15%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;200;23,53%;30,96%;;8;RN;KERVELLA;Denis;MASCULIN;127;14,94%;19,66%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,24%;0,31%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;34;760;591;77,76%;169;22,24%;587;77,24%;99,32%;4;0,53%;0,68%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;89;11,71%;15,16%;;2;ECO;HENRY;Geneviève;FEMININ;13;1,71%;2,21%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;115;15,13%;19,59%;;4;LR;HOUARD;Françoise;FEMININ;20;2,63%;3,41%;;5;REC;ROUSSEAU;Alain;MASCULIN;8;1,05%;1,36%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,13%;0,17%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;263;34,61%;44,80%;;8;RN;KERVELLA;Denis;MASCULIN;76;10,00%;12,95%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,26%;0,34%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;35;803;593;73,85%;210;26,15%;585;72,85%;98,65%;8;1,00%;1,35%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;75;9,34%;12,82%;;2;ECO;HENRY;Geneviève;FEMININ;12;1,49%;2,05%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;83;10,34%;14,19%;;4;LR;HOUARD;Françoise;FEMININ;15;1,87%;2,56%;;5;REC;ROUSSEAU;Alain;MASCULIN;5;0,62%;0,85%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,37%;0,51%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;302;37,61%;51,62%;;8;RN;KERVELLA;Denis;MASCULIN;84;10,46%;14,36%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,75%;1,03%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;36;834;600;71,94%;234;28,06%;592;70,98%;98,67%;8;0,96%;1,33%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;64;7,67%;10,81%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,20%;1,69%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;89;10,67%;15,03%;;4;LR;HOUARD;Françoise;FEMININ;24;2,88%;4,05%;;5;REC;ROUSSEAU;Alain;MASCULIN;6;0,72%;1,01%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,24%;0,34%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;298;35,73%;50,34%;;8;RN;KERVELLA;Denis;MASCULIN;97;11,63%;16,39%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,24%;0,34%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;37;767;585;76,27%;182;23,73%;580;75,62%;99,15%;5;0,65%;0,85%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;85;11,08%;14,66%;;2;ECO;HENRY;Geneviève;FEMININ;12;1,56%;2,07%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;106;13,82%;18,28%;;4;LR;HOUARD;Françoise;FEMININ;14;1,83%;2,41%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,26%;0,34%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,26%;0,34%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;258;33,64%;44,48%;;8;RN;KERVELLA;Denis;MASCULIN;96;12,52%;16,55%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,39%;0,52%;;10;EXD;KOFFI;Martial;MASCULIN;2;0,26%;0,34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;38;812;631;77,71%;181;22,29%;626;77,09%;99,21%;5;0,62%;0,79%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;86;10,59%;13,74%;;2;ECO;HENRY;Geneviève;FEMININ;9;1,11%;1,44%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;128;15,76%;20,45%;;4;LR;HOUARD;Françoise;FEMININ;12;1,48%;1,92%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,12%;0,16%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;299;36,82%;47,76%;;8;RN;KERVELLA;Denis;MASCULIN;87;10,71%;13,90%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,37%;0,48%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,12%;0,16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;39;900;684;76,00%;216;24,00%;673;74,78%;98,39%;11;1,22%;1,61%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;91;10,11%;13,52%;;2;ECO;HENRY;Geneviève;FEMININ;12;1,33%;1,78%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;118;13,11%;17,53%;;4;LR;HOUARD;Françoise;FEMININ;15;1,67%;2,23%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,44%;0,59%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,22%;0,30%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;349;38,78%;51,86%;;8;RN;KERVELLA;Denis;MASCULIN;81;9,00%;12,04%;;9;EXG;COLLARD;Rémy;MASCULIN;1;0,11%;0,15%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;40;896;658;73,44%;238;26,56%;648;72,32%;98,48%;10;1,12%;1,52%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;66;7,37%;10,19%;;2;ECO;HENRY;Geneviève;FEMININ;11;1,23%;1,70%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;68;7,59%;10,49%;;4;LR;HOUARD;Françoise;FEMININ;15;1,67%;2,31%;;5;REC;ROUSSEAU;Alain;MASCULIN;0;0,00%;0,00%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,33%;0,46%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;411;45,87%;63,43%;;8;RN;KERVELLA;Denis;MASCULIN;71;7,92%;10,96%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,33%;0,46%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;41;871;674;77,38%;197;22,62%;657;75,43%;97,48%;17;1,95%;2,52%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;95;10,91%;14,46%;;2;ECO;HENRY;Geneviève;FEMININ;14;1,61%;2,13%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;88;10,10%;13,39%;;4;LR;HOUARD;Françoise;FEMININ;14;1,61%;2,13%;;5;REC;ROUSSEAU;Alain;MASCULIN;9;1,03%;1,37%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;335;38,46%;50,99%;;8;RN;KERVELLA;Denis;MASCULIN;96;11,02%;14,61%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,69%;0,91%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;42;810;562;69,38%;248;30,62%;556;68,64%;98,93%;6;0,74%;1,07%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;72;8,89%;12,95%;;2;ECO;HENRY;Geneviève;FEMININ;13;1,60%;2,34%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;78;9,63%;14,03%;;4;LR;HOUARD;Françoise;FEMININ;9;1,11%;1,62%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,49%;0,72%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;293;36,17%;52,70%;;8;RN;KERVELLA;Denis;MASCULIN;82;10,12%;14,75%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,62%;0,90%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;43;931;634;68,10%;297;31,90%;625;67,13%;98,58%;9;0,97%;1,42%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;74;7,95%;11,84%;;2;ECO;HENRY;Geneviève;FEMININ;6;0,64%;0,96%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;92;9,88%;14,72%;;4;LR;HOUARD;Françoise;FEMININ;9;0,97%;1,44%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,43%;0,64%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,11%;0,16%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;309;33,19%;49,44%;;8;RN;KERVELLA;Denis;MASCULIN;127;13,64%;20,32%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,32%;0,48%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;44;792;551;69,57%;241;30,43%;543;68,56%;98,55%;8;1,01%;1,45%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;78;9,85%;14,36%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,26%;1,84%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;92;11,62%;16,94%;;4;LR;HOUARD;Françoise;FEMININ;15;1,89%;2,76%;;5;REC;ROUSSEAU;Alain;MASCULIN;9;1,14%;1,66%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,13%;0,18%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;239;30,18%;44,01%;;8;RN;KERVELLA;Denis;MASCULIN;96;12,12%;17,68%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,38%;0,55%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;45;771;536;69,52%;235;30,48%;527;68,35%;98,32%;9;1,17%;1,68%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;91;11,80%;17,27%;;2;ECO;HENRY;Geneviève;FEMININ;18;2,33%;3,42%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;119;15,43%;22,58%;;4;LR;HOUARD;Françoise;FEMININ;13;1,69%;2,47%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,52%;0,76%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,26%;0,38%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;184;23,87%;34,91%;;8;RN;KERVELLA;Denis;MASCULIN;95;12,32%;18,03%;;9;EXG;COLLARD;Rémy;MASCULIN;1;0,13%;0,19%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;46;822;629;76,52%;193;23,48%;622;75,67%;98,89%;7;0,85%;1,11%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;122;14,84%;19,61%;;2;ECO;HENRY;Geneviève;FEMININ;17;2,07%;2,73%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;138;16,79%;22,19%;;4;LR;HOUARD;Françoise;FEMININ;29;3,53%;4,66%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,24%;0,32%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,12%;0,16%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;212;25,79%;34,08%;;8;RN;KERVELLA;Denis;MASCULIN;96;11,68%;15,43%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,61%;0,80%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;47;750;479;63,87%;271;36,13%;464;61,87%;96,87%;15;2,00%;3,13%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;53;7,07%;11,42%;;2;ECO;HENRY;Geneviève;FEMININ;8;1,07%;1,72%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;65;8,67%;14,01%;;4;LR;HOUARD;Françoise;FEMININ;9;1,20%;1,94%;;5;REC;ROUSSEAU;Alain;MASCULIN;6;0,80%;1,29%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,13%;0,22%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;189;25,20%;40,73%;;8;RN;KERVELLA;Denis;MASCULIN;129;17,20%;27,80%;;9;EXG;COLLARD;Rémy;MASCULIN;4;0,53%;0,86%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;48;808;622;76,98%;186;23,02%;611;75,62%;98,23%;11;1,36%;1,77%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;105;13,00%;17,18%;;2;ECO;HENRY;Geneviève;FEMININ;14;1,73%;2,29%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;135;16,71%;22,09%;;4;LR;HOUARD;Françoise;FEMININ;15;1,86%;2,45%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,12%;0,16%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,25%;0,33%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;248;30,69%;40,59%;;8;RN;KERVELLA;Denis;MASCULIN;90;11,14%;14,73%;;9;EXG;COLLARD;Rémy;MASCULIN;1;0,12%;0,16%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;49;802;619;77,18%;183;22,82%;608;75,81%;98,22%;11;1,37%;1,78%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;120;14,96%;19,74%;;2;ECO;HENRY;Geneviève;FEMININ;21;2,62%;3,45%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;129;16,08%;21,22%;;4;LR;HOUARD;Françoise;FEMININ;20;2,49%;3,29%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,12%;0,16%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,25%;0,33%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;233;29,05%;38,32%;;8;RN;KERVELLA;Denis;MASCULIN;81;10,10%;13,32%;;9;EXG;COLLARD;Rémy;MASCULIN;1;0,12%;0,16%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;50;800;611;76,38%;189;23,63%;598;74,75%;97,87%;13;1,63%;2,13%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;112;14,00%;18,73%;;2;ECO;HENRY;Geneviève;FEMININ;9;1,13%;1,51%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;131;16,38%;21,91%;;4;LR;HOUARD;Françoise;FEMININ;14;1,75%;2,34%;;5;REC;ROUSSEAU;Alain;MASCULIN;6;0,75%;1,00%;;6;EXG;HITA;Melvyn;MASCULIN;4;0,50%;0,67%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;186;23,25%;31,10%;;8;RN;KERVELLA;Denis;MASCULIN;130;16,25%;21,74%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,75%;1,00%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;51;873;689;78,92%;184;21,08%;673;77,09%;97,68%;16;1,83%;2,32%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;134;15,35%;19,91%;;2;ECO;HENRY;Geneviève;FEMININ;13;1,49%;1,93%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;172;19,70%;25,56%;;4;LR;HOUARD;Françoise;FEMININ;18;2,06%;2,67%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,34%;0,45%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,11%;0,15%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;206;23,60%;30,61%;;8;RN;KERVELLA;Denis;MASCULIN;119;13,63%;17,68%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,57%;0,74%;;10;EXD;KOFFI;Martial;MASCULIN;2;0,23%;0,30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;52;818;624;76,28%;194;23,72%;615;75,18%;98,56%;9;1,10%;1,44%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;111;13,57%;18,05%;;2;ECO;HENRY;Geneviève;FEMININ;24;2,93%;3,90%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;148;18,09%;24,07%;;4;LR;HOUARD;Françoise;FEMININ;17;2,08%;2,76%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,49%;0,65%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,24%;0,33%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;200;24,45%;32,52%;;8;RN;KERVELLA;Denis;MASCULIN;106;12,96%;17,24%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,24%;0,33%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,12%;0,16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;53;748;513;68,58%;235;31,42%;501;66,98%;97,66%;12;1,60%;2,34%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;88;11,76%;17,56%;;2;ECO;HENRY;Geneviève;FEMININ;9;1,20%;1,80%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;108;14,44%;21,56%;;4;LR;HOUARD;Françoise;FEMININ;18;2,41%;3,59%;;5;REC;ROUSSEAU;Alain;MASCULIN;5;0,67%;1,00%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,40%;0,60%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;174;23,26%;34,73%;;8;RN;KERVELLA;Denis;MASCULIN;95;12,70%;18,96%;;9;EXG;COLLARD;Rémy;MASCULIN;1;0,13%;0,20%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
